Mã_tin,Tiêu_đề,Đường,Quận,Thành_phố,Diện_tích,Giá,Pháp_lý,Số_phòng_ngủ,Số_phòng_toilet,Ngày_đăng,Mô_tả,chi_tiet_link
119916,"NGANG 3,6 X 6,3 ĐÚC 4,5 TẤM DƯỚI 2 TỶ Q7 BÙI VĂN BA",BÙI VĂN BA,Quận 7,Hồ Chí Minh,82 m²,1 tỷ 970 triệu,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,20/09/2024,Hẻm 4m Bùi Văn Ba Q7,https://batdongsan.vn/ngang-36-x-63-duc-45-tam-duoi-2-ty-q7-bui-van-ba-r119916
119917,"HẺM 3M DT NGANG 4 X 6 MHƠN 2 TỶ Q4",TÔN THẤT TUYẾT,Quận 4,Hồ Chí Minh,48 m²,2 tỷ 350 triệu,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,20/09/2024,Hẻm Tôn Thất Thuyết Q 4,https://batdongsan.vn/hem-3m-dt-ngang-4-x-6-m-hon-2-ty-q4-r119917
119919,"Hẻm xe hơi Q4Ngang 3.3 nở hậu 4.1x 8.7,mĐúc 3 tấm 90 triệu m BANK  CHO VAY 1,2 TỶ",ĐOÀN VĂN BƠ,Quận 4,Hồ Chí Minh,68 m²,2 tỷ 530 triệu,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,20/09/2024,Hẻm xe hơi Q4,https://batdongsan.vn/hem-xe-hoi-q4-ngang-33-no-hau-41x-87m-duc-3-tam-90-trieu-m-bank-cho-vay-12-ty-r119919
119920,"CẦN BÁN GẤP: Nhà 5 tầng, 65m2, ngõ 85 Xuân Thủy, giá 9,2 tỷ",Xuân Thủy,Cầu Giấy,Hà Nội,65 m²,9 tỷ 200 triệu,Sổ đỏ/ Sổ hồng,6 phòng,6 phòng,20/09/2024,Mô tả:,https://batdongsan.vn/can-ban-gap-nha-5-tang-65m2-ngo-85-xuan-thuy-gia-92-ty-r119920
119922,"Bán nhà Góc Kênh Tân Hóa + Hoà Bình - P. Hiệp Tân, Tân Phú - Hẻm ô tô thông - 73m2 - Giá 5,7 tỷ",Kênh Tân Hóa,Tân Phú,Hồ Chí Minh,73 m²,5 tỷ 700 triệu,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,20/09/2024,+ Diện tích: 4mx18m.,https://batdongsan.vn/ban-nha-goc-kenh-tan-hoa-hoa-binh-p-hiep-tan-tan-phu-hem-o-to-thong-73m2-gia-57-ty-r119922
119924,"Bán nhà mặt tiền 12x30m giá 36 tỷ Nguyễn Ảnh Thủ, Quận 12",Nguyễn Ảnh Thủ,Quận 12,Hồ Chí Minh,360 m²,36 tỷ,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,20/09/2024,Bán Nhà Mặt Tiền Đường Nguyễn Ảnh Thủ – Vị trí Đắc Địa Gần Ngã Tư Trần Thị Năm,https://batdongsan.vn/ban-nha-mat-tien-12x30m-gia-36-ty-nguyen-anh-thu-quan-12-r119924
119927,Bán xưởng An Phú Đông – Quận 12,Võ Thị Thừa,Quận 12,Hồ Chí Minh,1708 m²,68 tỷ,Sổ đỏ/ Sổ hồng,,2 phòng,20/09/2024,Bán xưởng An Phú Đông – Quận 12,https://batdongsan.vn/ban-xuong-an-phu-dong-quan-12-r119927
119928,"Nhà phân lô phố Lạc Trung, Hai Bà Trưng, 88m², 6m mặt tiền, giá 22 tỷ",Lạc Trung,Hai Bà Trưng,Hà Nội,88 m²,22 tỷ,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,20/09/2024,"Nhà phân lô phố Lạc Trung, Hai Bà Trưng, 88m², 6m mặt tiền, giá 22 tỷ",https://batdongsan.vn/nha-phan-lo-pho-lac-trung-hai-ba-trung-88m2-6m-mat-tien-gia-22-ty-r119928
119929,"NHÀ MỚI, THIẾT KẾ HIỆN ĐẠI SANG TRỌNG XỊN XÒ,GIÁ CẢ CỰC KÌ TỐT .",BÌNH CHÁNH,Bình Chánh,Hồ Chí Minh,100 m²,1 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,20/09/2024,"NHÀ MỚI, THIẾT KẾ HIỆN ĐẠI SANG TRỌNG XỊN XÒ,GIÁ CẢ CỰC KÌ TỐT .",https://batdongsan.vn/nha-moi-thiet-ke-hien-dai-sang-trong-xin-xogia-ca-cuc-ki-tot-r119929
119930,SIÊU PHẨM - 4 TẦNG - NGANG 5M - MẶT TIỀN - TÔ HIỆU - TÂN PHÚ - NHỈNH 10 TỶ,Tô Hiệu,Tân Phú,Hồ Chí Minh,75 m²,10 tỷ 200 triệu,Sổ đỏ/ Sổ hồng,5 phòng,5 phòng,20/09/2024,SIÊU PHẨM - 4 TẦNG - NGANG 5M - MẶT TIỀN - TÔ HIỆU - TÂN PHÚ - NHỈNH 10 TỶ,https://batdongsan.vn/sieu-pham-4-tang-ngang-5m-mat-tien-to-hieu-tan-phu-nhinh-10-ty-r119930
119931,Bán đât Hoàng Tăng Bí 34m mt 4.2 tặng nhà 2 tầng ô tô đỗ cửa giá 4.3 tỷ,Hoàng Tăng Bí,Bắc Từ Liêm,Hà Nội,34 m²,4 tỷ 300 triệu,Sổ đỏ/ Sổ hồng,,,20/09/2024,"+++ Vị tí đẹp Gần các trường ĐH lớn như HV Tài Chính, ĐH Y Tế Công Cộng, ĐH Mỏ, Trường Cán Bộ Thanh Tra.",https://batdongsan.vn/ban-dat-hoang-tang-bi-34m-mt-42-tang-nha-2-tang-o-to-do-cua-gia-43-ty-r119931
119932,"NHÀ ĐẸP RẺ - HXH - Quang Trung Gò Vấp, 4 x18  6.550 tỷ còn TL",Quang Trung,Gò Vấp,Hồ Chí Minh,92 m²,6 tỷ 550 triệu,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,20/09/2024,NHÀ ĐẸP RẺ - HXH - Quang Trung Gò Vấp,https://batdongsan.vn/nha-dep-re-hxh-quang-trung-go-vap-4-x18-6550-ty-con-tl-r119932
119934,"Bán nhà phố vinhomes grand park 84m2 giá 12,8 tỷ",Nguyễn Xiển,Quận 9,Hồ Chí Minh,84 m²,12 tỷ 800 triệu,Sổ đỏ/ Sổ hồng,5 phòng,5 phòng,20/09/2024,"Công ty BĐS PinkLand chuyên mua bán - cho thuê Nhà Phố - Biệt Thự tại nội khu VInhomes Grand Park. Hiện tại Công ty có giỏ hàng đa dạng về diện tích và giá bán cạnh tranh nhất trên thị trường. Cam kết hỗ trợ Khách hàng 24/7 xem nhà và chọn căn đúng nhu cầu mong muốn. Cung cấp thông tin chính xác, trung thực, tối ưu thời gian của khách mua và khách thuê tại Vinhomes.",https://batdongsan.vn/ban-nha-pho-vinhomes-grand-park-84m2-gia-128-ty-r119934
119935,CHÍNH CHỦ CẦN BÁN CĂN NHÀ TẠI TỔ 14 YÊN NGHĨA - HÀ ĐÔNG - HÀ NỘI,Yên Nghĩa,Hà Đông,Hà Nội,30 m²,3 tỷ 400 triệu,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,20/09/2024,CHÍNH CHỦ CẦN BÁN CĂN NHÀ TẠI TỔ 14 YÊN NGHĨA - HÀ ĐÔNG - HÀ NỘI,https://batdongsan.vn/chinh-chu-can-ban-can-nha-tai-to-14-yen-nghia-ha-dong-ha-noi-r119935
119936,HẺM 3 GÁC TRUNG TÂM QUẬN 10 - 2 LẦU CÁCH MẶT TIỀN CHỈ 39M - Ở NGÔ GIA TỰ P2,Ngô Gia Tự,Quận 10,Hồ Chí Minh,20 m²,3 tỷ 200 triệu,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,20/09/2024,Mô tả:,https://batdongsan.vn/hem-3-gac-trung-tam-quan-10-2-lau-cach-mat-tien-chi-39m-o-ngo-gia-tu-p2-r119936
119938,Bán nhà đẹp Quận Bắc từ Liêm   40m2 hơn 4 tỷ.,Đại Cát 3,Bắc Từ Liêm,Hà Nội,40 m²,4 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,20/09/2024,"Nhà có vị trí đẹp gần cc Quân đội phường Liên mạc ,nhà xây 4 tầng mới , sáng, thoáng, ngõ nông 30m bãi xe ,ô tô tránh, view Sông Hồng, khí hậu trong lành, hàng xóm hòa đồng.",https://batdongsan.vn/ban-nha-dep-quan-bac-tu-liem-40m2-hon-4-ty-r119938
119939,"Hẻm ô tô 10m Nguyễn Cửu Đàm DT 4x20m, 2 tấm đúc",Nguyễn Cửu Đàm,Tân Phú,Hồ Chí Minh,80 m²,9 tỷ 100 triệu,Sổ đỏ/ Sổ hồng,,,20/09/2024,"Diện tích: 4 x 20m, nhà 1 trệt 1 lầu kiên cố, xây đúc BTCT",https://batdongsan.vn/hem-o-to-10m-nguyen-cuu-dam-dt-4x20m-2-tam-duc-r119939
119941,"Bán nhà HXH Nguyễn văn Quá, Đông Hưng Thuận, Q12, 41m2 (5 x 8.1) x C4, Chỉ 2.9 tỷ TL",Nguyễn Văn Quá,Quận 12,Hồ Chí Minh,41 m²,2 tỷ 900 triệu,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,20/09/2024,"Bán nhà HXH Nguyễn văn Quá, Đông Hưng Thuận, Quận 12,",https://batdongsan.vn/ban-nha-hxh-nguyen-van-qua-dong-hung-thuan-q12-41m2-5-x-81-x-c4-chi-29-ty-tl-r119941
119944,"Hẻm xe tải 13m Đỗ Thừa Luông, Tân Phú DT 4x16m, 3.5 tầng",Đỗ Thừa Luông,Tân Phú,Hồ Chí Minh,64 m²,7 tỷ 700 triệu,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,20/09/2024,"Diện tích: 4m x 16m, nở hậu nhẹ 4.1m. Diện tích sàn 245m2",https://batdongsan.vn/hem-xe-tai-13m-do-thua-luong-tan-phu-dt-4x16m-35-tang-r119944
119947,"Bán Đất Dương Văn Bé, Minh Khai, Hai Bà Trưng, 300m, Giá 28 Tỷ",Dương Văn Bé,Hai Bà Trưng,Hà Nội,300 m²,28 tỷ,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,20/09/2024,"Bán Đất Dương Văn Bé, Hai Bà Trưng, 300m, Giá 28 Tỷ",https://batdongsan.vn/ban-dat-duong-van-be-minh-khai-hai-ba-trung-300m-gia-28-ty-r119947
119948,"Lô Góc Trương Định, Hai Bà Trưng, Ngõ Thông, 40m, 6.2 Tỷ",Trương Định,Hai Bà Trưng,Hà Nội,40 m²,6 tỷ 200 triệu,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,20/09/2024,"Lô Góc Trương Định, Hai Bà Trưng, Ngõ Thông, 40m, 6.2 Tỷ",https://batdongsan.vn/lo-goc-truong-dinh-hai-ba-trung-ngo-thong-40m-62-ty-r119948
119950,"Bán nhà MT Đông Hưng Thuận 26, Đông Hưng Thuận, Q12,  57m2 (4 x 14.5) x 2 tầng, Chỉ 4.18 tỷ TL",Đông Hưng Thuận 26,Quận 12,Hồ Chí Minh,57 m²,4 tỷ 180 triệu,Sổ đỏ/ Sổ hồng,2 phòng,3 phòng,20/09/2024,"Bán nhà MT Đông Hưng Thuận 26, Đông Hưng Thuận, Q12,",https://batdongsan.vn/ban-nha-mt-dong-hung-thuan-26-dong-hung-thuan-q12-57m2-4-x-145-x-2-tang-chi-418-ty-tl-r119950
119951,Bán nhà sổ riêng thổ cư 110 m2 Thạnh Phú Vĩnh cử .,Bửu Long,Vĩnh Cửu,Đồng Nai,110 m²,2 tỷ 050 triệu,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,20/09/2024,"Bán nhà gần  ngay chợ Thạnh Phú , Vĩnh Cửu .",https://batdongsan.vn/ban-nha-so-rieng-tho-cu-110-m2-thanh-phu-vinh-cu-r119951
119952,"QUẬN 10, ĐIỆN BIÊN PHỦ - TRỤC ĐƯỜNG HUYẾT MẠCH - NHÀ 1 SẸC ĐIỆN BIÊN PHỦ HẺM 2 Ô TÔ NÉ NHAU,",Điện Biên Phủ,Quận 10,Hồ Chí Minh,87 m²,15 tỷ,Sổ đỏ/ Sổ hồng,3 phòng,2 phòng,20/09/2024,"+ Vị trí đắc địa trung tâm Q10, thông tứ tung đường, tiện ích vô vàng gần BV Bình Dân, gần Cao Thắng, gần vòng xoay.",https://batdongsan.vn/quan-10-dien-bien-phu-truc-duong-huyet-mach-nha-1-sec-dien-bien-phu-hem-2-o-to-ne-nhau-r119952
119956,OÀ VĂN PHÒNG PHỐ PHAN VĂN TRƯỜNG - VỈA HÈ Ô TÔ TRÁNH Dt 61m2  8T Giá 26 tỷ,Phan Văn Trường,Cầu Giấy,Hà Nội,61 m²,26 tỷ,Sổ đỏ/ Sổ hồng,4 phòng,7 phòng,20/09/2024,TOÀ VP 8 TẦNG THANG MÁY XÂY MỚI - SỔ VUÔNG VẮN - TIỆN ÍCH NGẬP TRÀN - NỘI THẤT ĐẦY ĐỦ,https://batdongsan.vn/oa-van-phong-pho-phan-van-truong-via-he-o-to-tranh-dt-61m2-8t-gia-26-ty-r119956
119960,"Nhà Mặt tiền Võ Văn Tần, Quận 3. Ngang 6m. 4 tầng, thu nhập 80 triệu/th. Giá tốt chỉ 36 tỷ TL",Nguyễn Đình Chiểu,Quận 3,Hồ Chí Minh,,36 tỷ,Sổ đỏ/ Sổ hồng,,,20/09/2024,"Chính chủ bán nhà góc 2 mặt tiền Phạm Ngọc Thạch, Phường 6, Quận 3.- Diện tích: 5 x 16m, vuông vức. Kết cấu: Trệt 3 lầu, đang cho thuê 150tr/tháng còn 5 năm.- Vị trí: Nằm trên trục đường chính của Quận, dễ dàng kinh doanh và cho thuê.- Pháp lý SH chính chủ, công chứng ngay.- Giá bán 30 tỷ TL.",https://batdongsan.vn/nha-mat-tien-vo-van-tan-quan-3-ngang-6m-4-tang-thu-nhap-80-trieuth-gia-tot-chi-36-ty-tl-r119960
119961,"Cần bán gấp nhà Mặt tiền Trương Định, P6, Q3. Gần Ngô Thời Nhiệm. Giá 30.5 tỷ TL",Trương Định,Quận 3,Hồ Chí Minh,,30 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,,,20/09/2024,"Chính chủ bán nhà góc 2 mặt tiền Phạm Ngọc Thạch, Phường 6, Quận 3.- Diện tích: 5 x 16m, vuông vức. Kết cấu: Trệt 3 lầu, đang cho thuê 150tr/tháng còn 5 năm.- Vị trí: Nằm trên trục đường chính của Quận, dễ dàng kinh doanh và cho thuê.- Pháp lý SH chính chủ, công chứng ngay.- Giá bán 30 tỷ TL.",https://batdongsan.vn/can-ban-gap-nha-mat-tien-truong-dinh-p6-q3-gan-ngo-thoi-nhiem-gia-305-ty-tl-r119961
119962,Nhà Ngõ 79 CẦU GIẤY - NHÀ ĐẸP Ở NGAY - TẶNG FULL NỘI THẤT,Cầu Giấy,Cầu Giấy,Hà Nội,42 m²,8 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,6 phòng,4 phòng,20/09/2024,NGÕ BA GÁC ĐUA THÔNG CÁC NGẢ - AN SINH TUYỆT VỜI,https://batdongsan.vn/nha-ngo-79-cau-giay-nha-dep-o-ngay-tang-full-noi-that-r119962
119963,"Biệt thự Nguyễn Trãi, Q1. Ngang 7m dài 22m. Thiết kế Châu Âu rất đẹp. Giá bán 23,5 tỷ TL",Nguyễn Trãi,Quận 1,Hồ Chí Minh,,23 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,,,20/09/2024,"Chính chủ bán nhà góc 2 mặt tiền Phạm Ngọc Thạch, Phường 6, Quận 3.- Diện tích: 5 x 16m, vuông vức. Kết cấu: Trệt 3 lầu, đang cho thuê 150tr/tháng còn 5 năm.- Vị trí: Nằm trên trục đường chính của Quận, dễ dàng kinh doanh và cho thuê.- Pháp lý SH chính chủ, công chứng ngay.- Giá bán 30 tỷ TL.",https://batdongsan.vn/biet-thu-nguyen-trai-q1-ngang-7m-dai-22m-thiet-ke-chau-au-rat-dep-gia-ban-235-ty-tl-r119963
119964,3 Tầng 3PN Nhà mới dọn vào ở ngay - Thống Nhất GV - 4xx tỷ,Thống Nhất,Gò Vấp,Hồ Chí Minh,40 m²,4 tỷ 800 triệu,Sổ đỏ/ Sổ hồng,,,20/09/2024,🔥3 TẦNG - 3PN - NHÀ MỚI DỌN VÀO Ở NGAY - THỐNG NHẤT - GÒ VẤP - GIÁ NHỈNH 4 TỶ🔥,https://batdongsan.vn/3-tang-3pn-nha-moi-don-vao-o-ngay-thong-nhat-gv-4xx-ty-r119964
119966,BÁN NHÀ TRẦN THÁI TÔNG QUẬN CẦU GIẤY 115M2 15M RA NGÕ Ô TÔ NGÕ THÔNG KINH DOANH,Trần Thái Tông,Cầu Giấy,Hà Nội,115 m²,14 tỷ 800 triệu,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,20/09/2024,BÁN NHÀ TRẦN THÁI TÔNG QUẬN CẦU GIẤY 115M2 15M RA NGÕ Ô TÔ NGÕ THÔNG KINH DOANH - TRUNG TÂM PHỐ TIỆN ÍCH BẠT NGÀN,https://batdongsan.vn/ban-nha-tran-thai-tong-quan-cau-giay-115m2-15m-ra-ngo-o-to-ngo-thong-kinh-doanh-r119966
119969,"QUẬN 10, GẦN CHỢ NGUYỄN TRI PHƯƠNG - HẺM THÔNG - 4 TẦNG BTCT, GIÁ NHỈNH 5T TL",Nguyễn Tiểu La,Quận 10,Hồ Chí Minh,28 m²,5 tỷ 800 triệu,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,20/09/2024,"+ Kết cấu 4 tầng BTCT gồm 3 PN,3 WC, ban công sân thượng thoáng mát, 1 gác có thể cải tạo thêm 1 PN.",https://batdongsan.vn/quan-10-gan-cho-nguyen-tri-phuong-hem-thong-4-tang-btct-gia-nhinh-5t-tl-r119969
119971,"SIÊU PHẨM MẶT NGÕ CẦU GIẤY, KINH DOANH ONLINE VĂN PHÒNG ĐỈNH, 3 MẶT THOÁNG 30M RA PHỐ",Cầu Giấy,Cầu Giấy,Hà Nội,40 m²,9 tỷ,Sổ đỏ/ Sổ hồng,2 phòng,3 phòng,20/09/2024,"SIÊU PHẨM MẶT NGÕ CẦU GIẤY, KINH DOANH ONLINE VĂN PHÒNG ĐỈNH, 3 MẶT THOÁNG 30M RA PHỐ",https://batdongsan.vn/sieu-pham-mat-ngo-cau-giay-kinh-doanh-online-van-phong-dinh-3-mat-thoang-30m-ra-pho-r119971
119972,"Bán nhà cầu bươu , Thanh Trì . Ngõ ô tô . 45m2 * 5 tầng , mt 5m, giá 3.8 tỷ",70,Thanh Trì,Hà Nội,45 m²,3 tỷ 800 triệu,Sổ đỏ/ Sổ hồng,4 phòng,5 phòng,20/09/2024,"Bán nhà cầu bươu , Thanh Trì . Ngõ ô tô . Giá rẻ , diện tích rộng rất hiếm có",https://batdongsan.vn/ban-nha-cau-buou-thanh-tri-ngo-o-to-45m2-5-tang-mt-5m-gia-38-ty-r119972
119973,"Bán nhà MT Đông Hưng Thuận 21, ĐHT, Q12, 145m2 (4 x 36) x 2 tầng, Chỉ 5.82 tỷ TL",Đông Hưng Thuận 21,Quận 12,Hồ Chí Minh,145 m²,5 tỷ 820 triệu,Sổ đỏ/ Sổ hồng,2 phòng,1 phòng,20/09/2024,"Bán nhà MT Đông Hưng Thuận 21, Đông Hưng Thuận, Quận 12,",https://batdongsan.vn/ban-nha-mt-dong-hung-thuan-21-dht-q12-145m2-4-x-36-x-2-tang-chi-582-ty-tl-r119973
119974,"BÁN NHÀ ĐỨC GIANG, Ô TÔ ĐỖ CỬA, NGÕ THÔNG, 46M, NHỈNH 7 TỶ",Đức Giang,Long Biên,Hà Nội,46 m²,7 tỷ 200 triệu,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,20/09/2024,"+ Vị trí phố Đức Giang, 100m ra trục đường Khai Sơn Ngọc Thụy, di chuyển qua Cầu Đông Trù đi sân bay, qua cao tốc Hải phòng chỉ vài phút xe chạy.",https://batdongsan.vn/ban-nha-duc-giang-o-to-do-cua-ngo-thong-46m-nhinh-7-ty-r119974
119976,LÊ VĂN QUỚI - HẺM XE HƠI - 5 TẦNG 6PN - 56M2 - SỔ ĐẸP GIÁ 6.4 TỶ,Lê Văn Quới,Bình Tân,Hồ Chí Minh,56 m²,6 tỷ 400 triệu,Sổ đỏ/ Sổ hồng,6 phòng,7 phòng,20/09/2024,"+ Kết cấu : 1 trệt, 1 lửng 2 lầu sân thượng trước sau thoáng mát, khu vực dân cư an ninh yên tĩnh. Gồm 6PN 7VS, ban công giếng trời phòng khách phòng thờ đầy đủ.",https://batdongsan.vn/le-van-quoi-hem-xe-hoi-5-tang-6pn-56m2-so-dep-gia-64-ty-r119976
119977,"Khẩn bán nhà HXH, Lạc Long Quân Tân Bình, ngang 5m, DT chuẩn, nhỉnh 6 Tỷ.",Lạc Long Quân,Tân Bình,Hồ Chí Minh,40 m²,6 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,3 phòng,,20/09/2024,"Khẩn bán nhà HXH, Lạc Long Quân Tân Bình, ngang 5m, DT chuẩn, nhỉnh 6 Tỷ.",https://batdongsan.vn/khan-ban-nha-hxh-lac-long-quan-tan-binh-ngang-5m-dt-chuan-nhinh-6-ty-r119977
119979,"Minh Khai, Hai Bà Trưng, 90m2, Giá 23 Tỷ",Minh Khai,Hai Bà Trưng,Hà Nội,90 m²,23 tỷ,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,20/09/2024,"Minh Khai, Hai Bà Trưng, 90m2, Giá 23 Tỷ",https://batdongsan.vn/minh-khai-hai-ba-trung-90m2-gia-23-ty-r119979
119980,"MẶT PHỐ ÂU CƠ, TÂY HỒ, Ô TÔ TẢI TRÁNH, KHU VỰC TÂY SỐNG CHO THUÊ ĐƯỢC GIÁ, MÓNG 7 TẦNG. GIÁ 26.8 TỶ",Âu Cơ,Tây Hồ,Hà Nội,81 m²,26 tỷ 800 triệu,Sổ đỏ/ Sổ hồng,3 phòng,3 phòng,20/09/2024,- Nhà nằm trong đê đường ô tô tải tránh nhau. Khu vực nhiều người nước ngoài sinh sống cho thuê rất được giá.,https://batdongsan.vn/mat-pho-au-co-tay-ho-o-to-tai-tranh-khu-vuc-tay-song-cho-thue-duoc-gia-mong-7-tang-gia-268-ty-r119980
119981,"Sở hữu ngay nhà Phạm Văn Hai, Tân Bình, DT 4x15 giá thấp kịch sàn.",Phạm Văn Hai,Tân Bình,Hồ Chí Minh,62 m²,5 tỷ 200 triệu,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,20/09/2024,"Sở hữu ngay nhà Phạm Văn Hai, Tân Bình, DT 4x15 giá thấp kịch sàn.",https://batdongsan.vn/so-huu-ngay-nha-pham-van-hai-tan-binh-dt-4x15-gia-thap-kich-san-r119981
119982,BÁN NHÀ TRẦN TRẦN DUY HƯNG CẦU GIẤY MẶT NGÕ THÔNG KINH DOANH SẦM UẤT,Trần Duy Hưng,Cầu Giấy,Hà Nội,45 m²,7 tỷ 700 triệu,Sổ đỏ/ Sổ hồng,2 phòng,2 phòng,20/09/2024,VỊ TRÍ ĐẮC ĐỊA NẰM TRONG KHU CHỢ KINH DOANH BUÔN BÁN SẦM UẤT NGÀY ĐÊM,https://batdongsan.vn/ban-nha-tran-tran-duy-hung-cau-giay-mat-ngo-thong-kinh-doanh-sam-uat-r119982
119983,"Nhà SC dt 5 x 13 tại P.Bình Chuẩn, Thuận An. Giá chỉ 1ty380 thương lượng",Bình Chuẩn 72,Thuận An,Bình Dương,65 m²,1 tỷ 380 triệu,Hợp đồng mua bán,3 phòng,2 phòng,20/09/2024,- Nhà lầu trệt xây kiên cố dt lớn 5 * 13 = 65m2,https://batdongsan.vn/nha-sc-dt-5-x-13-tai-pbinh-chuan-thuan-an-gia-chi-1ty380-thuong-luong-r119983
119986,Bán Nhà Nguyễn Tri Phương Phường 4 Quận 10.,Nguyễn Tri Phương,Quận 10,Hồ Chí Minh,30 m²,5 tỷ 150 triệu,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,20/09/2024,Bán Nhà Nguyễn Tri Phương Phường 4 Quận 10.,https://batdongsan.vn/ban-nha-nguyen-tri-phuong-phuong-4-quan-10-r119986
119988,Bán Nhà Nguyễn Thiện Thuật Quận 3 Phường 3.,Nguyễn Thiện Thuật,Quận 3,Hồ Chí Minh,34 m²,6 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,20/09/2024,Bán Nhà Nguyễn Thiện Thuật Quận 3 Phường 3.,https://batdongsan.vn/ban-nha-nguyen-thien-thuat-quan-3-phuong-3-r119988
119989,"4,35TỶ- KIẾM ĐÂU RA NHÀ NGỌC THUỴ, TRONG ĐÊ, KO QUY HOẠCH",Ngọc Thụy,Long Biên,Hà Nội,32 m²,43 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,,,20/09/2024,"4,35TỶ- KIẾM ĐÂU RA NHÀ NGỌC THUỴ, TRONG ĐÊ, KO QUY HOẠCH Ạ",https://batdongsan.vn/435ty-kiem-dau-ra-nha-ngoc-thuy-trong-de-ko-quy-hoach-r119989
119990,"Bán nhà KĐT Văn Quán 40m2 MT 4m, Ô tô đỗ cửa, Kinh doanh, 9.2 tỷ.",Yên Bình,Hà Đông,Hà Nội,40 m²,9 tỷ 200 triệu,Sổ đỏ/ Sổ hồng,4 phòng,3 phòng,20/09/2024,"Bán nhà KĐT Văn Quán 40m2 MT 4m, Ô tô đỗ cửa, Kinh doanh, 9.2 tỷ.",https://batdongsan.vn/ban-nha-kdt-van-quan-40m2-mt-4m-o-to-do-cua-kinh-doanh-92-ty-r119990
119991,BÁN NHÀ - CHDV 2 TẦNG ĐÔNG HƯNG THUẬN 17 QUẬN 12 GIÁ RẺ 5.5 TỶ,Đông Hưng Thuận 17,Quận 12,Hồ Chí Minh,103 m²,5 tỷ 500 triệu,Sổ đỏ/ Sổ hồng,4 phòng,4 phòng,20/09/2024,BÁN NHÀ - CHDV 2 TẦNG ĐÔNG HƯNG THUẬN 17 QUẬN 12 GIÁ RẺ 5.5 TỶ,https://batdongsan.vn/ban-nha-chdv-2-tang-dong-hung-thuan-17-quan-12-gia-re-55-ty-r119991
119993,"Bán Đất khuX7 Vườn Đào 120m Mt6m kinh doanh sầm uất, phân lô vỉa hè giá chỉ 210tr/m.",Cao Lỗ,Đông Anh,Hà Nội,120 m²,27 tỷ,Sổ đỏ/ Sổ hồng,,,20/09/2024,"Bán Đất khuX7 Vườn Đào 120m Mt6m kinh doanh sầm uất, phân lô vỉa hè giá chỉ 210tr/m.",https://batdongsan.vn/ban-dat-khux7-vuon-dao-120m-mt6m-kinh-doanh-sam-uat-phan-lo-via-he-gia-chi-210trm-r119993
119994,"Bán nhà hẻm ô tô 6m Nguyễn Văn Săng, Tân Phú DT 4x14m, 4 tầng",Nguyễn Văn Săng,Tân Phú,Hồ Chí Minh,56 m²,8 tỷ 100 triệu,Sổ đỏ/ Sổ hồng,,,21/09/2024,"Diện tích: 4m x 14m, đủ lộ giới",https://batdongsan.vn/ban-nha-hem-o-to-6m-nguyen-van-sang-tan-phu-dt-4x14m-4-tang-r119994
119995,"❤️‍🔥Mới !!! QUẬN 10 - 3 TẦNG - 55M2 - VỊ TRÍ CỰC ĐẸPHòa Hưng phường 12 quận 10 9.9 tỷ",Hòa Hưng,Quận 10,Hồ Chí Minh,55 m²,9 tỷ 900 triệu,Sổ đỏ/ Sổ hồng,3 phòng,4 phòng,21/09/2024,Mới !!! QUẬN 10 - 3 TẦNG - 55M2 - VỊ TRÍ CỰC ĐẸP,https://batdongsan.vn/moi-quan-10-3-tang-55m2-vi-tri-cuc-dep-hoa-hung-phuong-12-quan-10-99-ty-r119995
